,Open,High,Close
771,1179.250005,1197.070058,1192.100057
772,1181.99006,1190.869965,1172.80004
773,1207.950036,1210.499974,1189.060009
774,1196.400074,1207.850039,1207.300052
775,1213.770016,1214.320003,1199.989986
776,1215.689969,1217.640044,1211.57007
777,1226.800064,1226.990059,1214.789991
778,1222.280052,1226.149958,1219.609995
779,1215.049985,1223.080033,1218.260028
780,1214.999986,1215.999962,1214.909988
781,1206.750065,1207.840039,1202.690042
782,1220.339978,1224.190006,1215.64997
783,1218.390025,1224.230005,1219.210005
784,1224.00001,1228.880013,1220.169982
785,1215.939963,1224.499998,1219.999986
786,1205.359977,1220.159982,1212.510047
787,1207.810039,1209.869989,1203.790016
788,1203.140031,1206.890062,1204.110008
789,1205.299979,1209.220005,1202.340051
790,1201.410074,1212.870038,1210.879965
791,1195.609971,1204.390001,1202.80004
792,1180.749968,1199.899989,1199.899989
793,1189.000011,1189.999986,1186.690067
794,1180.169982,1191.870063,1190.179982
795,1171.800065,1182.40005,1172.930037
796,1167.630044,1177.900038,1177.440049
797,1151.129959,1160.159983,1159.959988
798,1143.380026,1150.769968,1143.200031
799,1137.990036,1154.999987,1138.160032
800,1179.200006,1181.720066,1133.430025
801,1171.350076,1186.540071,1180.969963
802,1144.999987,1152.490048,1135.389977
803,1119.120009,1121.750066,1106.920062
804,1110.319979,1125.749969,1123.010036
805,1126.09996,1126.500072,1101.229957
806,1151.009962,1153.550022,1123.830016
807,1159.999987,1162.490048,1160.099984
808,1166.610069,1167.890038,1165.019986
809,1160.929964,1164.000011,1163.700018
810,1156.850063,1160.629971,1150.529974
811,1149.100009,1157.930037,1156.219957
812,1152.990036,1154.999987,1148.62002
813,1137.950037,1150.999962,1149.400001
814,1126.470073,1146.910062,1122.980036
815,1139.080009,1139.080009,1130.179983
816,1143.440025,1144.220006,1130.239981
817,1145.999962,1147.320052,1141.229957
818,1124.999987,1139.689994,1138.860015
819,1113.010036,1118.860015,1117.320052
820,1114.999987,1116.930062,1104.999987
821,1115.459976,1117.750042,1113.120033
822,1112.240054,1120.999963,1120.70997
823,1120.339979,1120.499975,1109.46
824,1119.999987,1120.27998,1118.400026
